1043;Redmi Y3;onc_in_global_in_F;onc_in_global;in;20210408;F;FASTBOOT;V11.0.6.0.QFFINXM;10.0;onc_in_global_images_V11.0.6.0.QFFINXM_20210408.0000.00_10.0_in_f97b051544.tgz;;;;20210408;F;FULLROM;V11.0.6.0.QFFINXM;10.0;onc_in_global_images_V11.0.6.0.QFFINXM_20210408.0000.00_10.0_in_f97b051544.tgz;2.3G;f97b0515444ee33b60cc722477781ebc;;;F;ROM;V11.0.6.0.QFFINXM;10.0;miui_ONCINGlobal_V11.0.6.0.QFFINXM_c2c41db9e8_10.0.zip;1.9G;c2c41db9e84d9e5f6dcfd1bd0c6586bb;{"System":{"txt":["Updated Android Security Patch to March 2021. Increased system security."]}};;F;ROM;V11.0.6.0.QFFINXM;10.0;miui_ONCINGlobal_V11.0.6.0.QFFINXM_c2c41db9e8_10.0.zip;1.9G;c2c41db9e84d9e5f6dcfd1bd0c6586bb;{"System":{"txt":["Updated Android Security Patch to March 2021. Increased system security."]}};;;;;;;;;
1044;Xiaomi Mi 9T Pro;raphael_eea_global_eea_F;raphael_eea_global;eea;20210626;F;FASTBOOT;V12.5.1.0.RFKEUXM;11.0;raphael_eea_global_images_V12.5.1.0.RFKEUXM_20210626.0000.00_11.0_eea_8ee14b40c4.tgz;;;;20210626;F;FULLROM;V12.5.1.0.RFKEUXM;11.0;raphael_eea_global_images_V12.5.1.0.RFKEUXM_20210626.0000.00_11.0_eea_8ee14b40c4.tgz;3.1G;8ee14b40c44fb009309898769b46fbb3;;;F;ROM;V12.5.1.0.RFKEUXM;11.0;miui_RAPHAELEEAGlobal_V12.5.1.0.RFKEUXM_dd92b7128a_11.0.zip;2.5G;dd92b7128adcd5f733abf6cb654e4713;{"Highlights":{"txt":["MIUI 12.5. Yours alone."]},"Notes":{"txt":["New: Dynamic layouts bring the typography in Notes to a new level.","New: Compose mind maps with complex structures.","New: New tools for doodling and sketching.","New: Press and hold a sketch to adjust the strokes automatically.","New: A gesture shortcut now allows you to create notes, tasks, and excerpts anywhere.","New: Excerpts save text, URLs, and images to Notes in a few simple taps.","All-new Notes."]},"System":{"txt":["New: Response to gestures is now instant.","New: With 20 times more rendering power, there are now few limits to what you can see on your screen.","New: With custom device model adjustments, any phone becomes faster after the upgrade.","Optimization: MIUI became lighter, faster, and more durable.","Stable MIUI based on Android 11","Updated Android Security Patch to June 2021. Increased system security."]},"Xiaomi Cloud":{"txt":["New: Location info can be now reported automatically before the device is powered off"]}};;F;ROM;V12.5.1.0.RFKEUXM;11.0;miui_RAPHAELEEAGlobal_V12.5.1.0.RFKEUXM_dd92b7128a_11.0.zip;2.5G;dd92b7128adcd5f733abf6cb654e4713;{"Highlights":{"txt":["MIUI 12.5. Yours alone."]},"Notes":{"txt":["New: Dynamic layouts bring the typography in Notes to a new level.","New: Compose mind maps with complex structures.","New: New tools for doodling and sketching.","New: Press and hold a sketch to adjust the strokes automatically.","New: A gesture shortcut now allows you to create notes, tasks, and excerpts anywhere.","New: Excerpts save text, URLs, and images to Notes in a few simple taps.","All-new Notes."]},"System":{"txt":["New: Response to gestures is now instant.","New: With 20 times more rendering power, there are now few limits to what you can see on your screen.","New: With custom device model adjustments, any phone becomes faster after the upgrade.","Optimization: MIUI became lighter, faster, and more durable.","Stable MIUI based on Android 11","Updated Android Security Patch to June 2021. Increased system security."]},"Xiaomi Cloud":{"txt":["New: Location info can be now reported automatically before the device is powered off"]}};;;;;;;;;
1045;Xiaomi Mi 9T Pro;raphael_ru_global_global_F;raphael_ru_global;global;20210706;F;FASTBOOT;V12.5.1.0.RFKRUXM;11.0;raphael_ru_global_images_V12.5.1.0.RFKRUXM_20210706.0000.00_11.0_global_38dc64e062.tgz;;;;20210706;F;FULLROM;V12.5.1.0.RFKRUXM;11.0;raphael_ru_global_images_V12.5.1.0.RFKRUXM_20210706.0000.00_11.0_global_38dc64e062.tgz;3.1G;38dc64e0622d2a6ce6eeeda9d745dcda;;;F;ROM;V12.5.1.0.RFKRUXM;11.0;miui_RAPHAELRUGlobal_V12.5.1.0.RFKRUXM_c65314ceec_11.0.zip;2.5G;c65314ceecb819dfc7c983756aae2ffe;{"Highlights":{"txt":["MIUI 12.5. Yours alone."]},"Notes":{"txt":["New: Excerpts save text, URLs, and images to Notes in a few simple taps.","New: Dynamic layouts bring the typography in Notes to a new level.","New: Compose mind maps with complex structures.","New: New tools for doodling and sketching.","New: Press and hold a sketch to adjust the strokes automatically.","New: A gesture shortcut now allows you to create notes, tasks, and excerpts anywhere.","All-new Notes."]},"System":{"txt":["New: Response to gestures is now instant.","New: With 20 times more rendering power, there are now few limits to what you can see on your screen.","New: With custom device model adjustments, any phone becomes faster after the upgrade.","Optimization: MIUI became lighter, faster, and more durable.","Stable MIUI based on Android 11","Updated Android Security Patch to June 2021. Increased system security."]}};;F;ROM;V12.5.1.0.RFKRUXM;11.0;miui_RAPHAELRUGlobal_V12.5.1.0.RFKRUXM_c65314ceec_11.0.zip;2.5G;c65314ceecb819dfc7c983756aae2ffe;{"Highlights":{"txt":["MIUI 12.5. Yours alone."]},"Notes":{"txt":["New: Excerpts save text, URLs, and images to Notes in a few simple taps.","New: Dynamic layouts bring the typography in Notes to a new level.","New: Compose mind maps with complex structures.","New: New tools for doodling and sketching.","New: Press and hold a sketch to adjust the strokes automatically.","New: A gesture shortcut now allows you to create notes, tasks, and excerpts anywhere.","All-new Notes."]},"System":{"txt":["New: Response to gestures is now instant.","New: With 20 times more rendering power, there are now few limits to what you can see on your screen.","New: With custom device model adjustments, any phone becomes faster after the upgrade.","Optimization: MIUI became lighter, faster, and more durable.","Stable MIUI based on Android 11","Updated Android Security Patch to June 2021. Increased system security."]}};;;;;;;;;
1046;Xiaomi Mi 9T Pro;raphael_global_global_F;raphael_global;global;20210809;F;FASTBOOT;V12.5.2.0.RFKMIXM;11.0;raphael_global_images_V12.5.2.0.RFKMIXM_20210809.0000.00_11.0_global_71aaa1f8dd.tgz;;;;20210809;F;FULLROM;V12.5.2.0.RFKMIXM;11.0;raphael_global_images_V12.5.2.0.RFKMIXM_20210809.0000.00_11.0_global_71aaa1f8dd.tgz;3.0G;71aaa1f8dd9e6409a27570e831d6f03e;;;F;ROM;V12.5.2.0.RFKMIXM;11.0;miui_RAPHAELGlobal_V12.5.2.0.RFKMIXM_edbf5f63e8_11.0.zip;2.5G;edbf5f63e81c66b703b6d9597142defd;{"System":{"txt":["Optimization: Updated Android Security Patch to July 2021. Increased system security."]}};;F;ROM;V12.5.2.0.RFKMIXM;11.0;miui_RAPHAELGlobal_V12.5.2.0.RFKMIXM_edbf5f63e8_11.0.zip;2.5G;edbf5f63e81c66b703b6d9597142defd;{"System":{"txt":["Optimization: Updated Android Security Patch to July 2021. Increased system security."]}};;;;;;;;;
1047;Xiaomi Mi 9 Lite;pyxis_global_global_F;pyxis_global;global;20210713;F;FASTBOOT;V12.5.2.0.RFCMIXM;11.0;pyxis_global_images_V12.5.2.0.RFCMIXM_20210713.0000.00_11.0_global_4a76dc08d2.tgz;;;;20210713;F;FULLROM;V12.5.2.0.RFCMIXM;11.0;pyxis_global_images_V12.5.2.0.RFCMIXM_20210713.0000.00_11.0_global_4a76dc08d2.tgz;3.0G;4a76dc08d232e62159fd712fa7cc0479;;;F;ROM;V12.5.2.0.RFCMIXM;11.0;miui_PYXISGlobal_V12.5.2.0.RFCMIXM_ceaf059ed1_11.0.zip;2.5G;ceaf059ed1a3265d14fe084e9cf7c660;{"Highlights":{"txt":["MIUI 12.5. Yours alone."]},"Notes":{"txt":["New: Dynamic layouts bring the typography in Notes to a new level.","New: Compose mind maps with complex structures.","New: New tools for doodling and sketching.","New: Press and hold a sketch to adjust the strokes automatically.","New: A gesture shortcut now allows you to create notes, tasks, and excerpts anywhere.","New: Excerpts save text, URLs, and images to Notes in a few simple taps.","All-new Notes."]},"System":{"txt":["New: Response to gestures is now instant.","New: With 20 times more rendering power, there are now few limits to what you can see on your screen.","New: With custom device model adjustments, any phone becomes faster after the upgrade.","Optimization: MIUI became lighter, faster, and more durable.","Stable MIUI based on Android 11","Updated Android Security Patch to June 2021. Increased system security."]}};;F;ROM;V12.5.2.0.RFCMIXM;11.0;miui_PYXISGlobal_V12.5.2.0.RFCMIXM_ceaf059ed1_11.0.zip;2.5G;ceaf059ed1a3265d14fe084e9cf7c660;{"Highlights":{"txt":["MIUI 12.5. Yours alone."]},"Notes":{"txt":["New: Dynamic layouts bring the typography in Notes to a new level.","New: Compose mind maps with complex structures.","New: New tools for doodling and sketching.","New: Press and hold a sketch to adjust the strokes automatically.","New: A gesture shortcut now allows you to create notes, tasks, and excerpts anywhere.","New: Excerpts save text, URLs, and images to Notes in a few simple taps.","All-new Notes."]},"System":{"txt":["New: Response to gestures is now instant.","New: With 20 times more rendering power, there are now few limits to what you can see on your screen.","New: With custom device model adjustments, any phone becomes faster after the upgrade.","Optimization: MIUI became lighter, faster, and more durable.","Stable MIUI based on Android 11","Updated Android Security Patch to June 2021. Increased system security."]}};;;;;;;;;
1048;Xiaomi Mi 9 Lite;pyxis_ru_global_global_F;pyxis_ru_global;global;20220620;F;FASTBOOT;V12.5.6.0.RFCRUXM;11.0;pyxis_ru_global_images_V12.5.6.0.RFCRUXM_20220620.0000.00_11.0_global_ab8f7f5f4f.tgz;;;;20220620;F;FULLROM;V12.5.6.0.RFCRUXM;11.0;pyxis_ru_global_images_V12.5.6.0.RFCRUXM_20220620.0000.00_11.0_global_ab8f7f5f4f.tgz;3.2G;ab8f7f5f4f7b0aed1dae5987235c42f1;;;F;ROM;V12.5.6.0.RFCRUXM;11.0;miui_PYXISRUGlobal_V12.5.6.0.RFCRUXM_9e72d8dffc_11.0.zip;2.6G;9e72d8dffce789b3da15b8db96f33ad3;{"System":{"txt":["Updated Android Security Patch to May 2022. Increased system security."]}};;F;ROM;V12.5.6.0.RFCRUXM;11.0;miui_PYXISRUGlobal_V12.5.6.0.RFCRUXM_9e72d8dffc_11.0.zip;2.6G;9e72d8dffce789b3da15b8db96f33ad3;{"System":{"txt":["Updated Android Security Patch to May 2022. Increased system security."]}};;;;;;;;;
1049;Xiaomi Mi 9 Lite;pyxis_eea_global_eea_F;pyxis_eea_global;eea;20210802;F;FASTBOOT;V12.0.10.0.QFCEUXM;10.0;pyxis_eea_global_images_V12.0.10.0.QFCEUXM_20210802.0000.00_10.0_eea_604282bbf4.tgz;;;;20210802;F;FULLROM;V12.0.10.0.QFCEUXM;10.0;pyxis_eea_global_images_V12.0.10.0.QFCEUXM_20210802.0000.00_10.0_eea_604282bbf4.tgz;3.0G;604282bbf4c35612d511ac0e903c488a;;;F;ROM;V12.0.10.0.QFCEUXM;10.0;miui_PYXISEEAGlobal_V12.0.10.0.QFCEUXM_a6f315ca02_10.0.zip;2.4G;a6f315ca02f4dd4bb30ebbdeac1c6f61;{"System":{"txt":["Optimization: Updated Android Security Patch to July 2021. Increased system security."]}};;F;ROM;V12.0.10.0.QFCEUXM;10.0;miui_PYXISEEAGlobal_V12.0.10.0.QFCEUXM_a6f315ca02_10.0.zip;2.4G;a6f315ca02f4dd4bb30ebbdeac1c6f61;{"System":{"txt":["Optimization: Updated Android Security Patch to July 2021. Increased system security."]}};;;;;;;;;
1050;Xiaomi Redmi Note 8 Pro;begonia_global_global_F;begonia_global;global;20210629;F;FASTBOOT;V12.5.1.0.RGGMIXM;11.0;begonia_global_images_V12.5.1.0.RGGMIXM_20210629.0000.00_11.0_global_73e7592b66.tgz;;;;20210629;F;FULLROM;V12.5.1.0.RGGMIXM;11.0;begonia_global_images_V12.5.1.0.RGGMIXM_20210629.0000.00_11.0_global_73e7592b66.tgz;4.1G;73e7592b66b42f743e6cf9513c5b8d8b;;;F;ROM;V12.5.1.0.RGGMIXM;11.0;miui_BEGONIAGlobal_V12.5.1.0.RGGMIXM_6bfb17906c_11.0.zip;2.2G;6bfb17906c5022b62ee4506f90e1353e;{"Highlights":{"txt":["MIUI 12.5. Yours alone."]},"Notes":{"txt":["New: Compose mind maps with complex structures.","New: New tools for doodling and sketching.","New: Press and hold a sketch to adjust the strokes automatically.","New: A gesture shortcut now allows you to create notes, tasks, and excerpts anywhere.","New: Excerpts save text, URLs, and images to Notes in a few simple taps.","New: Dynamic layouts bring the typography in Notes to a new level.","All-new Notes."]},"System":{"txt":["New: With 20 times more rendering power, there are now few limits to what you can see on your screen.","New: With custom device model adjustments, any phone becomes faster after the upgrade.","New: Response to gestures is now instant.","Optimization: MIUI became lighter, faster, and more durable.","Stable MIUI based on Android 11","Updated Android Security Patch to June 2021. Increased system security."]}};;F;ROM;V12.5.8.0.RGGMIXM;11.0;miui_BEGONIAGlobal_V12.5.8.0.RGGMIXM_db66dbc998_11.0.zip;2.2G;db66dbc998e52e2953311308b007bc51;{"System":{"txt":["Updated Android Security Patch to April 2022. Increased system security."]}};;F;OTA;V12.5.8.0.RGGMIXM;11.0;miui-blockota-begonia_global-V12.5.1.0.RGGMIXM-V12.5.8.0.RGGMIXM-326e35d206-11.0.zip;547M;326e35d206f1e5131f8c3276cfcd77d5;{"System":{"txt":["Updated Android Security Patch to April 2022. Increased system security."]}}
1051;Xiaomi Redmi Note 8 Pro;begonia_eea_global_eea_F;begonia_eea_global;eea;20220517;F;FASTBOOT;V12.5.7.0.RGGEUXM;11.0;begonia_eea_global_images_V12.5.7.0.RGGEUXM_20220517.0000.00_11.0_eea_62683cf274.tgz;;;;20220517;F;FULLROM;V12.5.7.0.RGGEUXM;11.0;begonia_eea_global_images_V12.5.7.0.RGGEUXM_20220517.0000.00_11.0_eea_62683cf274.tgz;4.1G;62683cf274c9c0b694c9130d500009bb;;;F;ROM;V12.5.7.0.RGGEUXM;11.0;miui_BEGONIAEEAGlobal_V12.5.7.0.RGGEUXM_f176879ecf_11.0.zip;2.2G;f176879ecf27e63ec1265f54aa2c5433;{"System":{"txt":["Updated Android Security Patch to April 2022. Increased system security."]}};;F;ROM;V12.5.7.0.RGGEUXM;11.0;miui_BEGONIAEEAGlobal_V12.5.7.0.RGGEUXM_f176879ecf_11.0.zip;2.2G;f176879ecf27e63ec1265f54aa2c5433;{"System":{"txt":["Updated Android Security Patch to April 2022. Increased system security."]}};;;;;;;;;
1052;Xiaomi Redmi Note 8 Pro;begonia_ru_global_global_F;begonia_ru_global;global;20211026;F;FASTBOOT;V12.5.3.0.RGGRUXM;11.0;begonia_ru_global_images_V12.5.3.0.RGGRUXM_20211026.0000.00_11.0_global_b60bc9f19d.tgz;;;;20211026;F;FULLROM;V12.5.3.0.RGGRUXM;11.0;begonia_ru_global_images_V12.5.3.0.RGGRUXM_20211026.0000.00_11.0_global_b60bc9f19d.tgz;3.7G;b60bc9f19dfb4de863b3eb2daefb2a40;;;F;ROM;V12.5.3.0.RGGRUXM;11.0;miui_BEGONIARUGlobal_V12.5.3.0.RGGRUXM_6104b1dfb0_11.0.zip;2.2G;6104b1dfb003404dfd7cb798b588dba4;{"System":{"txt":["Updated Android Security Patch to October 2021. Increased system security."]}};;F;ROM;V12.5.5.0.RGGRUXM;11.0;miui_BEGONIARUGlobal_V12.5.5.0.RGGRUXM_33f0feee4e_11.0.zip;2.2G;33f0feee4e03f752c31ca4025530f382;{"System":{"txt":["Updated Android Security Patch to April 2022. Increased system security."]}};;F;OTA;V12.5.5.0.RGGRUXM;11.0;miui-blockota-begonia_ru_global-V12.5.3.0.RGGRUXM-V12.5.5.0.RGGRUXM-72ae01e56b-11.0.zip;367M;72ae01e56be725f685ee440eaf437dcf;{"System":{"txt":["Updated Android Security Patch to February 2022. Increased system security.","Updated Android Security Patch to April 2022. Increased system security."]}}
1053;Xiaomi Redmi Note 8;ginkgo_global_global_F;ginkgo_global;global;20220216;F;FASTBOOT;V12.5.2.0.RCOMIXM;11.0;ginkgo_global_images_V12.5.2.0.RCOMIXM_20220216.0000.00_11.0_global_da0a599e0c.tgz;;;;20220216;F;FULLROM;V12.5.2.0.RCOMIXM;11.0;ginkgo_global_images_V12.5.2.0.RCOMIXM_20220216.0000.00_11.0_global_da0a599e0c.tgz;4.4G;da0a599e0c674874b38f648c979fb808;;;F;ROM;V12.5.2.0.RCOMIXM;11.0;miui_GINKGOGlobal_V12.5.2.0.RCOMIXM_75abe1782e_11.0.zip;2.4G;75abe1782ef77a32459442dc59517947;{"System":{"txt":["Updated Android Security Patch to February 2022. Increased system security."]}};;F;ROM;V12.5.2.0.RCOMIXM;11.0;miui_GINKGOGlobal_V12.5.2.0.RCOMIXM_75abe1782e_11.0.zip;2.4G;75abe1782ef77a32459442dc59517947;{"System":{"txt":["Updated Android Security Patch to February 2022. Increased system security."]}};;;;;;;;;
1054;Xiaomi Redmi 8;olive_global_global_F;olive_global;global;20211025;F;FASTBOOT;V12.5.3.0.QCNMIXM;10.0;olive_global_images_V12.5.3.0.QCNMIXM_20211025.0000.00_10.0_global_6a997c5b52.tgz;;;;20211025;F;FULLROM;V12.5.3.0.QCNMIXM;10.0;olive_global_images_V12.5.3.0.QCNMIXM_20211025.0000.00_10.0_global_6a997c5b52.tgz;3.8G;6a997c5b52454e90adec22ee2103aa44;;;F;ROM;V12.5.3.0.QCNMIXM;10.0;miui_OLIVEGlobal_V12.5.3.0.QCNMIXM_f5509dd40b_10.0.zip;2.2G;f5509dd40b109117a3d2391ddf551f3c;{"System":{"txt":["Updated Android Security Patch to September 2021. Increased system security."]}};;F;ROM;V12.5.3.0.QCNMIXM;10.0;miui_OLIVEGlobal_V12.5.3.0.QCNMIXM_f5509dd40b_10.0.zip;2.2G;f5509dd40b109117a3d2391ddf551f3c;{"System":{"txt":["Updated Android Security Patch to September 2021. Increased system security."]}};;;;;;;;;
1055;Xiaomi Redmi 8;olive_eea_global_eea_F;olive_eea_global;eea;20211010;F;FASTBOOT;V12.5.2.0.QCNEUXM;10.0;olive_eea_global_images_V12.5.2.0.QCNEUXM_20211010.0000.00_10.0_eea_d9e49226a8.tgz;;;;20211010;F;FULLROM;V12.5.2.0.QCNEUXM;10.0;olive_eea_global_images_V12.5.2.0.QCNEUXM_20211010.0000.00_10.0_eea_d9e49226a8.tgz;3.8G;d9e49226a8248758a71719e4a4dcf138;;;F;ROM;V12.5.2.0.QCNEUXM;10.0;miui_OLIVEEEAGlobal_V12.5.2.0.QCNEUXM_1ce5a4685b_10.0.zip;2.2G;1ce5a4685b8f32646320d309106406e7;{"Highlights":{"txt":["MIUI 12.5. Yours alone."]},"Notes":{"txt":["New: Compose mind maps with complex structures.","New: New tools for doodling and sketching.","New: Press and hold a sketch to adjust the strokes automatically.","New: A gesture shortcut now allows you to create notes, tasks, and excerpts anywhere.","New: Excerpts save text, URLs, and images to Notes in a few simple taps.","New: Dynamic layouts bring the typography in Notes to a new level.","All-new Notes."]},"System":{"txt":["New: Response to gestures is now instant.","New: With 20 times more rendering power, there are now few limits to what you can see on your screen.","New: With custom device model adjustments, any phone becomes faster after the upgrade.","Optimization: Noise could be heard when the screen was turned off in some cases","Optimization: MIUI became lighter, faster, and more durable."]}};;F;ROM;V12.5.2.0.QCNEUXM;10.0;miui_OLIVEEEAGlobal_V12.5.2.0.QCNEUXM_1ce5a4685b_10.0.zip;2.2G;1ce5a4685b8f32646320d309106406e7;{"Highlights":{"txt":["MIUI 12.5. Yours alone."]},"Notes":{"txt":["New: Compose mind maps with complex structures.","New: New tools for doodling and sketching.","New: Press and hold a sketch to adjust the strokes automatically.","New: A gesture shortcut now allows you to create notes, tasks, and excerpts anywhere.","New: Excerpts save text, URLs, and images to Notes in a few simple taps.","New: Dynamic layouts bring the typography in Notes to a new level.","All-new Notes."]},"System":{"txt":["New: Response to gestures is now instant.","New: With 20 times more rendering power, there are now few limits to what you can see on your screen.","New: With custom device model adjustments, any phone becomes faster after the upgrade.","Optimization: Noise could be heard when the screen was turned off in some cases","Optimization: MIUI became lighter, faster, and more durable."]}};;;;;;;;;
1056;Xiaomi Redmi 8;olive_ru_global_global_F;olive_ru_global;global;20211026;F;FASTBOOT;V12.5.3.0.QCNRUXM;10.0;olive_ru_global_images_V12.5.3.0.QCNRUXM_20211026.0000.00_10.0_global_4eb72c552e.tgz;;;;20211026;F;FULLROM;V12.5.3.0.QCNRUXM;10.0;olive_ru_global_images_V12.5.3.0.QCNRUXM_20211026.0000.00_10.0_global_4eb72c552e.tgz;3.4G;4eb72c552ea3fc4759b14166c98cbd62;;;F;ROM;V12.5.3.0.QCNRUXM;10.0;miui_OLIVERUGlobal_V12.5.3.0.QCNRUXM_89c5bcc38e_10.0.zip;2.2G;89c5bcc38eff2fd04c52accdfd68d328;{"System":{"txt":["Updated Android Security Patch to September 2021. Increased system security."]}};;F;ROM;V12.5.3.0.QCNRUXM;10.0;miui_OLIVERUGlobal_V12.5.3.0.QCNRUXM_89c5bcc38e_10.0.zip;2.2G;89c5bcc38eff2fd04c52accdfd68d328;{"System":{"txt":["Updated Android Security Patch to September 2021. Increased system security."]}};;;;;;;;;
1057;Xiaomi Redmi 8;olive_in_global_in_F;olive_in_global;in;20211010;F;FASTBOOT;V12.5.2.0.QCNINXM;10.0;olive_in_global_images_V12.5.2.0.QCNINXM_20211010.0000.00_10.0_in_1ea0749243.tgz;;;;20211010;F;FULLROM;V12.5.2.0.QCNINXM;10.0;olive_in_global_images_V12.5.2.0.QCNINXM_20211010.0000.00_10.0_in_1ea0749243.tgz;2.6G;1ea0749243386d26051c7b796b4fbe18;;;F;ROM;V12.5.2.0.QCNINXM;10.0;miui_OLIVEINGlobal_V12.5.2.0.QCNINXM_5307c76f6c_10.0.zip;2.1G;5307c76f6c32b7a8f329cc3f14ad7a9b;{"Highlights":{"txt":["MIUI 12.5. Yours alone."]},"Notes":{"txt":["New: Compose mind maps with complex structures.","New: New tools for doodling and sketching.","New: Press and hold a sketch to adjust the strokes automatically.","New: A gesture shortcut now allows you to create notes, tasks, and excerpts anywhere.","New: Excerpts save text, URLs, and images to Notes in a few simple taps.","New: Dynamic layouts bring the typography in Notes to a new level.","All-new Notes."]},"System":{"txt":["New: Response to gestures is now instant.","New: With 20 times more rendering power, there are now few limits to what you can see on your screen.","New: With custom device model adjustments, any phone becomes faster after the upgrade.","Optimization: Noise could be heard when the screen was turned off in some cases","Optimization: MIUI became lighter, faster, and more durable."]}};;F;ROM;V12.5.2.0.QCNINXM;10.0;miui_OLIVEINGlobal_V12.5.2.0.QCNINXM_5307c76f6c_10.0.zip;2.1G;5307c76f6c32b7a8f329cc3f14ad7a9b;{"Highlights":{"txt":["MIUI 12.5. Yours alone."]},"Notes":{"txt":["New: Compose mind maps with complex structures.","New: New tools for doodling and sketching.","New: Press and hold a sketch to adjust the strokes automatically.","New: A gesture shortcut now allows you to create notes, tasks, and excerpts anywhere.","New: Excerpts save text, URLs, and images to Notes in a few simple taps.","New: Dynamic layouts bring the typography in Notes to a new level.","All-new Notes."]},"System":{"txt":["New: Response to gestures is now instant.","New: With 20 times more rendering power, there are now few limits to what you can see on your screen.","New: With custom device model adjustments, any phone becomes faster after the upgrade.","Optimization: Noise could be heard when the screen was turned off in some cases","Optimization: MIUI became lighter, faster, and more durable."]}};;;;;;;;;
1058;Xiaomi Redmi 8;olive_id_global_global_F;olive_id_global;global;20220411;F;FASTBOOT;V12.5.2.0.QCNIDXM;10.0;olive_id_global_images_V12.5.2.0.QCNIDXM_20220411.0000.00_10.0_global_036a59e870.tgz;;;;20220411;F;FULLROM;V12.5.2.0.QCNIDXM;10.0;olive_id_global_images_V12.5.2.0.QCNIDXM_20220411.0000.00_10.0_global_036a59e870.tgz;3.5G;036a59e870af25f937a3b4ccc6777a83;;;F;ROM;V12.5.2.0.QCNIDXM;10.0;miui_OLIVEIDGlobal_V12.5.2.0.QCNIDXM_305b1247d8_10.0.zip;2.1G;305b1247d8e87a376a1b05f336f152de;{"System":{"txt":["Updated Android Security Patch to February 2022. Increased system security."]}};;F;ROM;V12.5.2.0.QCNIDXM;10.0;miui_OLIVEIDGlobal_V12.5.2.0.QCNIDXM_305b1247d8_10.0.zip;2.1G;305b1247d8e87a376a1b05f336f152de;{"System":{"txt":["Updated Android Security Patch to February 2022. Increased system security."]}};;;;;;;;;
1059;Xiaomi Redmi 8A;olivelite_global_global_F;olivelite_global;global;20211025;F;FASTBOOT;V12.5.2.0.QCPMIXM;10.0;olivelite_global_images_V12.5.2.0.QCPMIXM_20211025.0000.00_10.0_global_213ef1784d.tgz;;;;20211025;F;FULLROM;V12.5.2.0.QCPMIXM;10.0;olivelite_global_images_V12.5.2.0.QCPMIXM_20211025.0000.00_10.0_global_213ef1784d.tgz;3.2G;213ef1784df9cfc276a00d51b4498ae0;;;F;ROM;V12.5.2.0.QCPMIXM;10.0;miui_OLIVELITEGlobal_V12.5.2.0.QCPMIXM_1c495cd112_10.0.zip;1.9G;1c495cd112b635935acf00a655e17a06;{"System":{"txt":["Updated Android Security Patch to September 2021. Increased system security."]}};;F;ROM;V12.5.2.0.QCPMIXM;10.0;miui_OLIVELITEGlobal_V12.5.2.0.QCPMIXM_1c495cd112_10.0.zip;1.9G;1c495cd112b635935acf00a655e17a06;{"System":{"txt":["Updated Android Security Patch to September 2021. Increased system security."]}};;;;;;;;;
1060;Xiaomi Redmi 8A;olivelite_eea_global_eea_F;olivelite_eea_global;eea;20211026;F;FASTBOOT;V12.5.3.0.QCPEUXM;10.0;olivelite_eea_global_images_V12.5.3.0.QCPEUXM_20211026.0000.00_10.0_eea_417695605c.tgz;;;;20211026;F;FULLROM;V12.5.3.0.QCPEUXM;10.0;olivelite_eea_global_images_V12.5.3.0.QCPEUXM_20211026.0000.00_10.0_eea_417695605c.tgz;3.3G;417695605c9e28ab66f5832ac3b40333;;;F;ROM;V12.5.3.0.QCPEUXM;10.0;miui_OLIVELITEEEAGlobal_V12.5.3.0.QCPEUXM_ae6927c3ae_10.0.zip;1.9G;ae6927c3ae1a00917eeca5bf3f2dbc10;{"System":{"txt":["Updated Android Security Patch to September 2021. Increased system security."]}};;F;ROM;V12.5.3.0.QCPEUXM;10.0;miui_OLIVELITEEEAGlobal_V12.5.3.0.QCPEUXM_ae6927c3ae_10.0.zip;1.9G;ae6927c3ae1a00917eeca5bf3f2dbc10;{"System":{"txt":["Updated Android Security Patch to September 2021. Increased system security."]}};;;;;;;;;
1061;Xiaomi Redmi 8A;olivelite_ru_global_global_F;olivelite_ru_global;global;20211010;F;FASTBOOT;V12.5.2.0.QCPRUXM;10.0;olivelite_ru_global_images_V12.5.2.0.QCPRUXM_20211010.0000.00_10.0_global_0b46f1d117.tgz;;;;20211010;F;FULLROM;V12.5.2.0.QCPRUXM;10.0;olivelite_ru_global_images_V12.5.2.0.QCPRUXM_20211010.0000.00_10.0_global_0b46f1d117.tgz;3.1G;0b46f1d117041e491e96183b6c3caa64;;;F;ROM;V12.5.2.0.QCPRUXM;10.0;miui_OLIVELITERUGlobal_V12.5.2.0.QCPRUXM_bdc333e626_10.0.zip;1.9G;bdc333e6262235ac5371fee2c3edd15f;{"System":{"txt":["Updated Android Security Patch to September 2021. Increased system security."]}};;F;ROM;V12.5.2.0.QCPRUXM;10.0;miui_OLIVELITERUGlobal_V12.5.2.0.QCPRUXM_bdc333e626_10.0.zip;1.9G;bdc333e6262235ac5371fee2c3edd15f;{"System":{"txt":["Updated Android Security Patch to September 2021. Increased system security."]}};;;;;;;;;
